SK_ID_CURR,TARGET
101686,0.02281048348424036
101697,0.2907048042506594
101700,0.3614177842672907
101711,0.038183012540131636
101714,0.027744087964974306
101715,0.39649590908467425
101728,0.016869946983976918
101732,0.03515266233265049
101757,0.09698891560692967
101758,0.02444189250498953
101759,0.0452509156799141
101762,0.017211883836079765
101764,0.12162229515595563
101780,0.18694978944792076
101784,0.012188259045077966
101789,0.016509680328267804
101816,0.039491884820820604
101819,0.050724025363048694
101827,0.008757383206609976
101863,0.04176033117539793
101867,0.04462385997765081
101870,0.010149041807024355
101873,0.19292286926015498
101878,0.06854218043343188
101879,0.04878724582531088
101880,0.016794125285276903
101887,0.030915080259683748
101897,0.018774716009836295
101901,0.05552203845814448
101903,0.32033917063285555
101920,0.04048059792620386
101921,0.014121979533176688
101922,0.08085143035100029
101961,0.08892744305076268
101962,0.015738289010803423
101971,0.053302425431956894
101976,0.44653167294858076
102002,0.13520235851690873
102005,0.018224948881886808
102007,0.23457124505046265
102017,0.019240264580115535
102019,0.35241738603128503
102029,0.02150317039942132
102051,0.08604082563079209
102052,0.007714979666442368
102054,0.01845338897657428
102062,0.06337934717251854
102067,0.09962388488389988
102068,0.0680171201333823
102070,0.059404072285742765
102090,0.10120144177820072
102092,0.030270098013807104
102099,0.09347303849044415
102100,0.033719940530494465
102112,0.16206801494894507
102113,0.019767349516535547
102122,0.30370738054597524
102123,0.03695966999364655
102125,0.018903497659733672
102126,0.24008162188915733
102146,0.011901419583041924
102147,0.07654020664058213
102151,0.04127727996745245
102158,0.11074012511659043
102159,0.01938094630429822
102162,0.031139149846293596
102165,0.029092407250340183
102166,0.02085761757619185
102174,0.009146670184282411
102193,0.25648523300980025
102198,0.044990593804394456
102205,0.12449892544248205
102206,0.008220544533911427
102218,0.013371832950124759
102221,0.029437837216233016
102230,0.07201997297492851
102238,0.017744469548274595
102248,0.03857143561034475
102252,0.2073974201880254
102259,0.0354311701057882
102262,0.1329608714964859
102273,0.050944965108478214
102286,0.13160070520427775
102293,0.006906697917630279
102294,0.024754744688643537
102296,0.08342790161586963
102298,0.09195229537820132
102303,0.014208839849524462
102309,0.03531398858151562
102315,0.03484855784184534
102340,0.056023506392912426
102342,0.0754995179606073
102344,0.02715428701159197
102346,0.08497485394330954
102347,0.010161714230452083
102374,0.08217946986156263
102380,0.03988426262260433
102387,0.01597638892543831
102393,0.02916086491496484
102403,0.015001054202031176
102413,0.03883465024047757
102414,0.007512784043906801
102415,0.028955157166541647
102416,0.0754575207599931
102439,0.04060475298350749
102441,0.029312118052399163
102443,0.012767882040666215
102444,0.06795595689020067
102445,0.05110154880729937
102448,0.024340712541528906
102449,0.11017692145362294
102450,0.2237534026034323
102456,0.009070296831203379
102458,0.07901592602354016
102459,0.1045229655510468
102465,0.06783414512541294
102470,0.3179037808664618
102471,0.017305311057139876
102475,0.03173346135913259
102476,0.23349305264254078
102506,0.029401992425134846
102509,0.03991084378820382
102519,0.012173400502878856
102522,0.02947537168542595
102545,0.04801879327090593
102549,0.032011046757965955
102562,0.014171589011222039
102563,0.017345228519212184
102568,0.14841019065883387
102582,0.030892826720923274
102592,0.007725578467749534
102597,0.09779115176393068
102605,0.01943889583566829
102614,0.021135990954656254
102617,0.18839488989149436
102634,0.03399243958843193
102652,0.0353743976019876
102655,0.011168141167257435
102671,0.0653623981815365
102694,0.20001023153985445
102701,0.05015802394383374
102703,0.009564086767708832
102704,0.017822119475650752
102713,0.007403892629493128
102720,0.0743112777770537
102731,0.02126581823222843
102733,0.026979034994895276
102749,0.01336283486519742
102755,0.11521596965014469
102763,0.009237342585930917
102770,0.03808226990225969
102772,0.07890135285161626
102799,0.1043015228518075
102838,0.010640374542840968
102854,0.017804526873011317
102862,0.14961461316394575
102863,0.031269828356094216
102867,0.011179618342965013
102868,0.009581692806608748
102878,0.058347036528439075
102887,0.02104581525301988
102898,0.30440717259676653
102904,0.09360997415004703
102912,0.040204012046412205
102919,0.04461682640456078
102927,0.06712427471354798
102932,0.0628120921153551
102933,0.05222542013675049
102935,0.013569985405621182
102958,0.04700924152464939
102969,0.2123633502875138
102971,0.0162823848901771
102975,0.08310827961997953
102979,0.025756936661689753
102982,0.006396948143424999
102987,0.2233186360957068
102989,0.05793617041563064
102995,0.05985816406911049
102996,0.011266866827160823
103000,0.03035249961576179
103001,0.1028063757926638
103004,0.023190251093089923
103010,0.013331486189105696
103025,0.2580104434098375
103029,0.014794967652163182
103046,0.06246019153388316
103056,0.015791254479160438
103062,0.13281751523338156
103078,0.023403826484945215
103083,0.013211974200487956
103092,0.040063062581102454
103096,0.03818351578461992
103097,0.0642433176200973
103102,0.24990343639724455
103112,0.0474516369073768
103132,0.03303688940395427
103144,0.04504127473928424
103145,0.09732076983738024
103146,0.005337081954624493
103147,0.047015403531342
103158,0.03458038559034699
103171,0.08097914315896143
103173,0.02494702404491834
103184,0.01616715663055071
103195,0.14726604433316895
103196,0.04985655491143715
103206,0.014990304369086334
103230,0.30294506936836074
103231,0.21710314445471895
103232,0.014266653029690539
103239,0.066318261925712
103240,0.0991929909057227
103243,0.012498927616807095
103252,0.12231886701957818
103258,0.03528300900180027
103259,0.1653742477819452
103279,0.013013561842058347
103280,0.007828107536720504
103286,0.03185792855780239
103287,0.4039109972397291
103290,0.010544218642257776
103298,0.01836480269926375
103315,0.006325024845983632
103319,0.016125107532472684
103334,0.19659620914372283
103336,0.024484595357380318
103345,0.05477398163389444
103368,0.028884487058424325
103371,0.2789816224739359
103377,0.012294645116432683
103398,0.020884707869007736
103404,0.06471303189865488
103408,0.20069292023256705
103410,0.038763032027398586
103418,0.0180080988760335
103420,0.17304431931729852
103432,0.07065386653508601
103433,0.015507098692305743
103436,0.01948825199275264
103440,0.0423208739697433
103453,0.0207982011919489
103459,0.03166939094114105
103460,0.03356773795427459
103461,0.00996098078558084
103462,0.02128538979199915
103473,0.1049852667641389
103474,0.020777032975279847
103475,0.2350909541388621
103478,0.07813593350455497
103480,0.04841656671432897
103484,0.017530934095734634
103494,0.2155040235789411
103513,0.03582057119108641
103515,0.08653994036868418
103516,0.12562497728155525
103525,0.07119173689426224
103541,0.1907649368953028
103544,0.01452841807886802
103562,0.37446965064782045
103570,0.2040704002908435
103572,0.15987971252782696
103574,0.019172325892164013
103575,0.0570958150080157
103591,0.17093842913815102
103594,0.00686917392179446
103609,0.06710480984036382
103613,0.11927619910575057
103614,0.045353133676989905
103615,0.05487758504067344
103624,0.04169502122516064
103625,0.23707697428872748
103628,0.17903450687287853
103629,0.010192259693291832
103647,0.046693626124202574
103648,0.10119471247779466
103651,0.02254479506197485
103658,0.025995840005938953
103668,0.07040854875879426
103669,0.0373793011715104
103676,0.03880455406198438
103682,0.02193098434561048
103683,0.03186609969010274
103689,0.017709975384389055
103725,0.14608244363130593
103733,0.1351972521639806
103744,0.025028308368401968
103762,0.15024503316661497
103771,0.42183663285677464
103773,0.005409614643416261
103783,0.04623234535699186
103784,0.06109222570842596
103808,0.010319503669299712
103812,0.038895414951481744
103813,0.10800974939367351
103814,0.06286717021921759
103818,0.036438016505167606
103824,0.012212874945101792
103828,0.009093046469408247
103830,0.3635932084645082
103840,0.017763010223336838
103842,0.0828693490506206
103847,0.15126345049032286
103848,0.23312523785854203
103851,0.03238690041054301
103854,0.07211898881972
103857,0.20820880313798465
103861,0.01306525240792954
103862,0.039854964637426035
103865,0.018061256377643546
103870,0.008461567272811821
103876,0.023096413233963473
103891,0.30005642376496616
103908,0.07325363173127707
103914,0.07924988123096131
103918,0.07252702407850312
103940,0.016938620772272206
103963,0.11656416253586531
103966,0.03234472284401758
103971,0.13918827075504045
103980,0.06386490356634976
103984,0.04795355958467805
103985,0.021715792320808485
103998,0.24927426267742459
104019,0.01115425574781873
104026,0.019188161587764353
104035,0.09524823125870671
104044,0.026891632891179684
104045,0.1037984885210209
104047,0.1597670092711037
104051,0.019316706612671184
104058,0.04995738684898949
104063,0.019742968751019396
104066,0.2649602635192722
104087,0.016866834277163744
104089,0.07866256920299775
104095,0.047109448794778776
104098,0.0930561001819499
104104,0.0405540831668869
104110,0.3869142742593446
104120,0.03215249759927189
104122,0.05095454974224116
104131,0.028902570668405885
104132,0.05438186815290236
104135,0.030420525482152627
104136,0.022622051371788895
104149,0.06396013332886372
104150,0.09336110097601726
104156,0.37449198176279563
104165,0.17328872093620434
104175,0.022108466750826415
104179,0.07056693570132662
104184,0.11974103827577379
104206,0.021621584957056045
104216,0.4119121154625337
104230,0.16087020802935376
104257,0.023575029801695166
104272,0.023519884147605263
104273,0.06226784538805217
104278,0.03043015831389349
104294,0.049876690788775976
104295,0.022536861083263332
104297,0.026907251660806555
104298,0.07235422106993264
104308,0.027350715406033857
104318,0.025845131652960162
104319,0.06659462297017928
104320,0.11224370345178956
104327,0.11298019989877546
104334,0.04137029805757322
104344,0.03885780239771386
104350,0.024256180495245847
104351,0.12675505086380778
104354,0.03872822895174035
104369,0.046740748806193944
104376,0.12295618189033701
104381,0.03193694329467127
104384,0.12705599157199807
104391,0.026210114163823836
104394,0.03355652171281857
104398,0.19353553768053813
104402,0.00900361133956421
104408,0.071346079961863
104409,0.016934359182039727
104410,0.5693121826165961
104412,0.03349441489528069
104417,0.08972863253677352
104424,0.04732597094361293
104426,0.010890548245929697
104435,0.04887339239601515
104445,0.017251653417235217
104458,0.015846451598107457
104460,0.03524136158376531
104466,0.01137869396851261
104472,0.039749628283993414
104473,0.05689695235065598
104479,0.019676102075856565
104480,0.01213708386469904
104482,0.037894033585108886
104499,0.015248217659365947
104501,0.015213419492856177
104502,0.013603881142107309
104506,0.08715355099434498
104510,0.006543107352210034
104512,0.0530698931674417
104520,0.2640273111557705
104528,0.038906147272493655
104529,0.01127545515989146
104541,0.06509664573686524
104578,0.013849424589416681
104584,0.03848802871302685
104588,0.07108155116202497
104602,0.18154039436959923
104610,0.01896215638753662
104611,0.2083321015106517
104618,0.0586927711615904
104620,0.035052139867018065
104622,0.01582160621821311
104624,0.02092250661175691
104625,0.1556806454261537
104634,0.0659395020219747
104639,0.059426354950038465
104646,0.010935356894830857
104647,0.06074719727201133
104652,0.019388364419510345
104670,0.03433335727728031
104677,0.008640568661060838
104685,0.07447026236792707
104691,0.03727099368495842
104696,0.1169838453605727
104699,0.013066228281919355
104712,0.04879405490138967
104714,0.011955279534384026
104717,0.04679436022545656
104718,0.018350606368753013
104740,0.048204060183605686
104741,0.02349574046964252
104743,0.004909210797102725
104744,0.017602406224081362
104747,0.05877113752836924
104767,0.03726250911071622
104772,0.1287877402700491
104776,0.16681996031427956
104779,0.021477665918908772
104814,0.009968893431705513
104815,0.01699530805521859
104830,0.04927655852298681
104831,0.07580033520236036
104833,0.030716280471254583
104839,0.014738553995077872
104840,0.0169073569926413
104860,0.17205996510955465
104861,0.014900573285283101
104866,0.05406953137613307
104870,0.014687591124782715
104877,0.07797553270841256
104878,0.0156910904132926
104879,0.014829828956047016
104880,0.04817940512508559
104899,0.008251639024732653
104906,0.04574198286144572
104907,0.06322345386666789
104913,0.09899932622806076
104916,0.07888550690628593
104921,0.040577375391190884
104930,0.028553336194134287
104931,0.37908682500444485
104936,0.021156106465749825
104937,0.021755631795104605
104942,0.010998967333354719
104943,0.05322991628586784
104969,0.0655755236373591
104972,0.3103739504616746
104988,0.06312247871481153
105013,0.011259129622769615
105015,0.0158806573800902
105019,0.039813663311303656
105027,0.037303434448518955
105030,0.0708100298079801
105035,0.31671429955757113
105041,0.028389724231156162
105051,0.2996184547347259
105056,0.03703682345018201
105067,0.40387942990562165
105071,0.042311874501255294
105072,0.008394281451442836
105074,0.07748293646657016
105091,0.03470672031628922
105101,0.018093836031805678
105103,0.06558311667547473
105134,0.04718412525868955
105139,0.011113237722423243
105142,0.10013989184575532
105146,0.056761763735678344
105163,0.0681896199769036
105168,0.05220842072694381
105172,0.013993800562948248
105176,0.26055320620784816
105195,0.04425990211278454
105196,0.37923574643630187
105197,0.015858632582049437
105203,0.06941157783964295
105223,0.05027781578955158
105227,0.15576937335422214
105228,0.008534553702671789
105230,0.12058363823693062
105231,0.2548817860867106
105239,0.029142285930555737
105242,0.11045491517973924
105244,0.04076739553196228
105245,0.03675720777420029
105248,0.02870587149543296
105249,0.03730984197772722
105266,0.1804307168738911
105271,0.2144367017343185
105276,0.02693666713243827
105282,0.025184449187097703
105292,0.07741598461177446
105297,0.007061311492807322
105332,0.04302109522664621
105333,0.022011492131657186
105343,0.06678531462094399
105344,0.04037971339868764
105345,0.11935043379019655
105357,0.04154874881958394
105359,0.07518409806159666
105366,0.03863321473791266
105367,0.03983521659121994
105370,0.006209323829789767
105377,0.03407067263542297
105390,0.013388118057887298
105399,0.010781258682685533
105403,0.220859141854348
105404,0.04089489233270653
105414,0.012277495717109083
105417,0.08455180908650825
105425,0.1230544848108308
105452,0.114784879955024
105454,0.07775113752298089
105456,0.05202305137447645
105470,0.02770296316954242
105471,0.03534802111011693
105483,0.1408737730630956
105493,0.171954615683023
105508,0.05265240245761885
105514,0.04187352486092633
105515,0.01512063441146772
105528,0.28672801291025096
105529,0.012499102249770154
105531,0.024922018142191322
105532,0.032953139840049876
105558,0.012405156461741194
105574,0.011310111394913884
105578,0.013017562662543548
105584,0.2821646399211116
105595,0.04361840868611645
105617,0.24482124113406745
105618,0.03346092235293145
105621,0.023939148566845737
105625,0.043232370182986174
105629,0.0236281313974474
105630,0.011337556803569283
105634,0.015742571773038477
105635,0.009569505442624228
105641,0.1155750760339112
105647,0.1292559407495839
105648,0.09025169760193653
105655,0.03022460842837611
105657,0.019957361676100103
105672,0.07851604402940626
105678,0.13759200937422073
105682,0.10359967710126974
105691,0.023634320483978576
105692,0.0409441568250066
105706,0.02266003136837344
105712,0.030775129209636553
105720,0.025670166536471105
105734,0.011445855279266661
105735,0.025993132624679234
105736,0.15943531715231035
105737,0.017373444741777298
105738,0.13421812527815113
105740,0.22568858582679707
105744,0.06522808562908909
105747,0.036388744711651905
105749,0.09819589647140951
105754,0.03696909091546129
105758,0.0479560757099505
105760,0.04070277162995252
105767,0.16990341427933542
105784,0.12327077279195023
105791,0.024696428266771334
105802,0.23768360085499862
105807,0.19319871146065137
105809,0.07132930287887586
105816,0.09140532233371614
105817,0.013451181101504995
105824,0.03843799353407741
105832,0.03982957100386849
105856,0.017679269921342524
105865,0.026633722686053938
105899,0.23590813992363613
105906,0.01723179279104226
105916,0.05858110660941487
105923,0.04387437214752658
105937,0.09196496522306011
105965,0.02548969987522367
105966,0.05458384360150726
105968,0.0433092237780059
105973,0.03314960176985175
105976,0.17196462674354285
105978,0.09827464136678082
105979,0.02008978991163481
105991,0.10813042823338914
105998,0.12695886603290865
105999,0.01037985122910651
106000,0.17866975071265326
106001,0.02491545679083936
106010,0.3543127500545605
106011,0.01131631469468804
106013,0.10678476471536091
106015,0.010595901201766
106026,0.015265555363917724
106032,0.010783405906081926
106035,0.2700379912356873
106040,0.02936920041893112
106041,0.24083559585839812
106044,0.015403962952700244
106053,0.10624353101292298
106054,0.013487595834093938
106065,0.10396295096746173
106081,0.034471217715308394
106083,0.04660289460571493
106087,0.028962968977926953
106090,0.06633724371749863
106101,0.03247405565616193
106102,0.049567069470461765
106109,0.0370337375607684
106116,0.09914313622241044
106150,0.010374050943746134
106155,0.1434135622266783
106166,0.012452009981367067
106176,0.19740123698525133
106189,0.025125264587748827
106199,0.07860703755622048
106205,0.14641464530661838
106206,0.06070405896544658
106211,0.022131692869669446
106214,0.06386456810495957
106216,0.03806706141496213
106217,0.07209317275947871
106225,0.06706807511866633
106249,0.01827403341961521
106256,0.04722816797739071
106258,0.053596317800934254
106261,0.033612589039287835
106262,0.06925663903407835
106264,0.00987225866539865
106271,0.03629532854759041
106276,0.016793212027010687
106277,0.07600841179525711
106286,0.07317877467956176
106293,0.021029606418041795
106295,0.03781707083425561
106296,0.012647002485616461
106297,0.10773445584387784
106298,0.030467104091095026
106311,0.08805713959039556
106314,0.026919150721826175
106320,0.02462290643910499
106334,0.058125366936243976
106346,0.044942666293540386
106347,0.03211641648839129
106349,0.06531108665651786
106354,0.08457593330508764
106360,0.011398743207596424
106373,0.08579057340126839
106377,0.03101281980960376
106386,0.13303366252885418
106387,0.052390035739917254
106391,0.016573631103459482
106401,0.3281962156346967
106411,0.046061492877261474
106413,0.30622607990056955
106426,0.27307584389818335
106427,0.09426852990256428
106428,0.10151209546972573
106434,0.053704673958485355
106438,0.009593155264309454
106440,0.018846750691767885
106441,0.02100949590400142
106452,0.08236429235794995
106453,0.05437233459336323
106454,0.02125640672881416
106457,0.07804996725915506
106484,0.01534233820900777
106488,0.07344896648011934
106491,0.25340272437976097
106514,0.09469572325635234
106527,0.10496896682082453
106528,0.023225937270600502
106529,0.017770166151077776
106534,0.16435729841860147
106550,0.2167949007126827
106577,0.047119680178388586
106585,0.07695135786884866
106590,0.005487393431506493
106607,0.06488110975332353
106610,0.14670638281919532
106611,0.03456474285110298
106612,0.04081027792124441
106624,0.039226296329127455
106631,0.00779311255280699
106647,0.31169408394831294
106660,0.17381160990527228
106674,0.009400393593365114
106687,0.008588280789235094
106712,0.029386527869812083
106713,0.04244993692599134
106717,0.07171438631241683
106720,0.06711613975538976
106721,0.09523864467087648
106724,0.08943538256139393
106735,0.06281685835160025
106739,0.03402326366981659
106740,0.045137795885576114
106754,0.10013028296962401
106760,0.2706894289870624
106761,0.07532079989125441
106784,0.10693888949603805
106787,0.03474794506914325
106797,0.00548260698895628
106798,0.08566285546709014
106802,0.06208557707626976
106803,0.04943614285951811
106804,0.23974645939259295
106805,0.020403265567963173
106810,0.12636710748638155
106812,0.1756682062631309
106813,0.0630036161297384
106817,0.05869877357309695
106822,0.058416658265284443
106823,0.02088191161789049
106827,0.011199745599177859
106841,0.0387368193299175
106851,0.13276653693834725
106852,0.05475119138575447
106853,0.09632697618192293
106854,0.6116149871085554
106861,0.037788415414533025
106873,0.05473214546704794
106877,0.022028515680689073
106878,0.007187283255761284
106881,0.08644232615670672
106900,0.03314001088516257
106906,0.03400769061613256
106907,0.18376141073989122
106914,0.10451178125499991
106916,0.08638616707092653
106924,0.00919344766550294
106931,0.02725602851474342
106936,0.04781939075105111
106937,0.19082968779676113
106938,0.01371805516310497
106939,0.0621444252150261
106943,0.032587064932595784
106944,0.13003139784286738
106967,0.06455411619615947
106980,0.021461903376123147
106986,0.0702786195447111
106987,0.014986145038535749
106990,0.01323444003779241
107013,0.010470941065909314
107023,0.04883530582673234
107033,0.044758649838706296
107037,0.07427670241605232
107048,0.02248945795610073
107071,0.038940775625834825
107081,0.004401494017641514
107113,0.11227445366638639
107130,0.0339851798482945
107131,0.025742059593190703
107145,0.04494926295189392
107156,0.06665434648969804
107219,0.0718932389676088
107222,0.11664838759327019
107223,0.23632408822599602
107232,0.3332133947414389
107245,0.032688323807102876
107246,0.06295747370724179
107247,0.0450341499744423
107256,0.00748880557731377
107259,0.021664292689960948
107260,0.009113967545662852
107279,0.32735636409945035
107280,0.05432466275937671
107281,0.01854628914719194
107285,0.07912228209507284
107329,0.011536117777697434
107337,0.11288317259189123
107349,0.11863312349552908
107350,0.024211374951561542
107351,0.00638545559434278
107359,0.13215518930075917
107391,0.06467609631679803
107394,0.033844933759600085
107395,0.041700792947035416
107406,0.04247938675085814
107416,0.09498210545036509
107417,0.011029081903334313
107418,0.059681033586999555
107419,0.033285210256200376
107444,0.014005443815855986
107445,0.022693033862926013
107446,0.13203794938415905
107460,0.14814064081512646
107470,0.06601235044640263
107475,0.024459980613022562
107520,0.027530842599402344
107526,0.2206867048169498
107527,0.021338625122449516
107530,0.01127588168690485
107532,0.05307387401566066
107534,0.11983005961713201
107535,0.032134549277139726
107554,0.10681038227806605
107556,0.01619266199324676
107559,0.1420522312491228
107561,0.020310538859928805
107564,0.02704485014314757
107566,0.018024291806294897
107571,0.05710478856856727
107590,0.16380550103378255
107602,0.09614724058930743
107625,0.0562772285522785
107626,0.43221822171264956
107635,0.01284281361329507
107636,0.08181621220476261
107645,0.018001784972896943
107652,0.1810172078446136
107655,0.03522026879286971
107668,0.0459687852691425
107670,0.014981251918618847
107677,0.005636572033032628
107680,0.2433309724464721
107683,0.23716133957842814
107684,0.010738727384444976
107691,0.0789475551349776
107692,0.055267580779825125
107703,0.02486332486549331
107709,0.03626865752466009
107710,0.12252905339586613
107721,0.12578966703872896
107725,0.17088587029407612
107727,0.14068445029386595
107739,0.01861373111714392
107740,0.036189552872974574
107741,0.030912179621071553
107747,0.02121126439414153
107765,0.2158794010138333
107768,0.006482967531507567
107775,0.2250586049544902
107782,0.28531924349422
107790,0.01597129808424016
107801,0.01795341582040493
107807,0.02064711311535094
107811,0.023097518279370094
107817,0.09677280730619982
107826,0.0863590447405007
107838,0.15470783385108053
107839,0.01928485587013612
107843,0.08786095263769969
107847,0.08427552765215095
107849,0.09967320543288355
107850,0.06643272215812314
107867,0.088471959296345
107871,0.07403314003800975
107908,0.03402596176534728
107913,0.0737828575812641
107927,0.01261515074405446
107931,0.031095738099091108
107955,0.016227757880394857
107962,0.0562095132157798
107977,0.03823280438605396
107978,0.05054401910492111
107993,0.010779836916164895
108010,0.07517634547962287
108016,0.031181530930417447
108018,0.3141540167568233
108027,0.29496606918623347
108045,0.3194973119622672
108069,0.1398256757532873
108082,0.02112814752103619
108089,0.10395278157838315
108092,0.054963501065470315
108106,0.005991099304863891
108112,0.05684414047047671
108120,0.09427792128483702
108122,0.2117970753994003
108135,0.014760147822708979
108170,0.00905510942330311
108171,0.06796936217106218
108177,0.01004708089726678
108180,0.13017001102014922
108183,0.024781859718766487
108184,0.013436434734998857
108185,0.017679078031662354
108192,0.0706470704374494
108195,0.283117609688349
108196,0.3027251182391844
108218,0.030216476520666495
108219,0.07257364809086604
108243,0.06814753449076438
108249,0.007450755530984116
108251,0.02118046580067499
